run_scope,target,split_name,heldout_fold,model_level,feature_group,train_rows,test_rows,test_parameter_sets
primary,pulse_10ms_resistance_k1,condition_fold,2,L2_hist_gradient_boosting,P2_state_capacity,2870,882,15
primary,pulse_10ms_resistance_k1,condition_fold,2,L2_hist_gradient_boosting,P3_state_nominal,2870,882,15
primary,pulse_10ms_resistance_k1,condition_fold,2,L2_hist_gradient_boosting,P4_state_log_age_scalar,2870,882,15
primary,pulse_10ms_resistance_k1,condition_fold,2,L2_hist_gradient_boosting,P5_stress_v1_1,2870,882,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L0_persistence,P0_persistence,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L1_ridge,P0_persistence,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L1_ridge,P1_state_time,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L1_ridge,P2_state_capacity,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L1_ridge,P3_state_nominal,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L1_ridge,P4_state_log_age_scalar,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L1_ridge,P5_stress_v1_1,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P0_persistence,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P1_state_time,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P2_state_capacity,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P3_state_nominal,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P4_state_log_age_scalar,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,3,L2_hist_gradient_boosting,P5_stress_v1_1,3263,489,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L0_persistence,P0_persistence,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P0_persistence,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P1_state_time,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P2_state_capacity,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P3_state_nominal,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P4_state_log_age_scalar,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L1_ridge,P5_stress_v1_1,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P0_persistence,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P1_state_time,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P2_state_capacity,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P3_state_nominal,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P4_state_log_age_scalar,3050,702,15
primary,pulse_10ms_resistance_k1,condition_fold,4,L2_hist_gradient_boosting,P5_stress_v1_1,3050,702,15
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L0_persistence,P0_persistence,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P0_persistence,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P1_state_time,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P2_state_capacity,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P3_state_nominal,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L1_ridge,P5_stress_v1_1,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,3025,727,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L0_persistence,P0_persistence,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P0_persistence,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P1_state_time,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P2_state_capacity,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P3_state_nominal,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P4_state_log_age_scalar,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L1_ridge,P5_stress_v1_1,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P0_persistence,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P1_state_time,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P2_state_capacity,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P3_state_nominal,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P4_state_log_age_scalar,2723,1029,19
primary,pulse_10ms_resistance_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,P5_stress_v1_1,2723,1029,19
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L0_persistence,P0_persistence,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P0_persistence,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P1_state_time,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P2_state_capacity,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P3_state_nominal,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L1_ridge,P5_stress_v1_1,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,3609,143,12
primary,pulse_10ms_resistance_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,3609,143,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L0_persistence,P0_persistence,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P0_persistence,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P1_state_time,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P2_state_capacity,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P3_state_nominal,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L1_ridge,P5_stress_v1_1,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,3018,734,12
primary,pulse_10ms_resistance_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,3018,734,12
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L0_persistence,P0_persistence,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P0_persistence,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P1_state_time,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P2_state_capacity,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P3_state_nominal,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L1_ridge,P5_stress_v1_1,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,2659,1093,28
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L0_persistence,P0_persistence,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P0_persistence,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P1_state_time,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P2_state_capacity,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P3_state_nominal,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P4_state_log_age_scalar,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L1_ridge,P5_stress_v1_1,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P0_persistence,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P1_state_time,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P2_state_capacity,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P3_state_nominal,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P4_state_log_age_scalar,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,P5_stress_v1_1,2419,1333,32
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L0_persistence,P0_persistence,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P0_persistence,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P1_state_time,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P2_state_capacity,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P3_state_nominal,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P4_state_log_age_scalar,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L1_ridge,P5_stress_v1_1,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P0_persistence,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P1_state_time,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P2_state_capacity,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P3_state_nominal,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P4_state_log_age_scalar,2426,1326,16
primary,pulse_10ms_resistance_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,P5_stress_v1_1,2426,1326,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L0_persistence,P0_persistence,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L1_ridge,P0_persistence,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L1_ridge,P1_state_time,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L1_ridge,P2_state_capacity,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L1_ridge,P3_state_nominal,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L1_ridge,P4_state_log_age_scalar,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L1_ridge,P5_stress_v1_1,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L2_hist_gradient_boosting,P0_persistence,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L2_hist_gradient_boosting,P1_state_time,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L2_hist_gradient_boosting,P2_state_capacity,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L2_hist_gradient_boosting,P3_state_nominal,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L2_hist_gradient_boosting,P4_state_log_age_scalar,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,0,L2_hist_gradient_boosting,P5_stress_v1_1,2107,609,16
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L0_persistence,P0_persistence,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L1_ridge,P0_persistence,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L1_ridge,P1_state_time,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L1_ridge,P2_state_capacity,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L1_ridge,P3_state_nominal,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L1_ridge,P4_state_log_age_scalar,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L1_ridge,P5_stress_v1_1,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L2_hist_gradient_boosting,P0_persistence,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L2_hist_gradient_boosting,P1_state_time,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L2_hist_gradient_boosting,P2_state_capacity,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L2_hist_gradient_boosting,P3_state_nominal,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,2085,631,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L0_persistence,P0_persistence,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L1_ridge,P0_persistence,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L1_ridge,P1_state_time,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L1_ridge,P2_state_capacity,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L1_ridge,P3_state_nominal,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L1_ridge,P4_state_log_age_scalar,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L1_ridge,P5_stress_v1_1,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L2_hist_gradient_boosting,P0_persistence,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L2_hist_gradient_boosting,P1_state_time,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L2_hist_gradient_boosting,P2_state_capacity,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L2_hist_gradient_boosting,P3_state_nominal,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L2_hist_gradient_boosting,P4_state_log_age_scalar,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,2,L2_hist_gradient_boosting,P5_stress_v1_1,2087,629,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L0_persistence,P0_persistence,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L1_ridge,P0_persistence,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L1_ridge,P1_state_time,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L1_ridge,P2_state_capacity,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L1_ridge,P3_state_nominal,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L1_ridge,P4_state_log_age_scalar,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L1_ridge,P5_stress_v1_1,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L2_hist_gradient_boosting,P0_persistence,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L2_hist_gradient_boosting,P1_state_time,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L2_hist_gradient_boosting,P2_state_capacity,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L2_hist_gradient_boosting,P3_state_nominal,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L2_hist_gradient_boosting,P4_state_log_age_scalar,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,3,L2_hist_gradient_boosting,P5_stress_v1_1,2353,363,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L0_persistence,P0_persistence,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L1_ridge,P0_persistence,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L1_ridge,P1_state_time,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L1_ridge,P2_state_capacity,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L1_ridge,P3_state_nominal,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L1_ridge,P4_state_log_age_scalar,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L1_ridge,P5_stress_v1_1,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L2_hist_gradient_boosting,P0_persistence,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L2_hist_gradient_boosting,P1_state_time,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L2_hist_gradient_boosting,P2_state_capacity,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L2_hist_gradient_boosting,P3_state_nominal,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L2_hist_gradient_boosting,P4_state_log_age_scalar,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,condition_fold,4,L2_hist_gradient_boosting,P5_stress_v1_1,2232,484,15
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L0_persistence,P0_persistence,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L1_ridge,P0_persistence,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L1_ridge,P1_state_time,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L1_ridge,P2_state_capacity,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L1_ridge,P3_state_nominal,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L1_ridge,P5_stress_v1_1,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,2251,465,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L0_persistence,P0_persistence,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P0_persistence,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P1_state_time,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P2_state_capacity,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P3_state_nominal,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P4_state_log_age_scalar,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L1_ridge,P5_stress_v1_1,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P0_persistence,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P1_state_time,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P2_state_capacity,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P3_state_nominal,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P4_state_log_age_scalar,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,temperature_holdout_fold,2,L2_hist_gradient_boosting,P5_stress_v1_1,1957,759,19
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L0_persistence,P0_persistence,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P0_persistence,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P1_state_time,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P2_state_capacity,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P3_state_nominal,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P4_state_log_age_scalar,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L1_ridge,P5_stress_v1_1,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P0_persistence,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P1_state_time,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P2_state_capacity,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P3_state_nominal,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P4_state_log_age_scalar,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,L2_hist_gradient_boosting,P5_stress_v1_1,2618,98,12
sensitivity_excluding_monotonicity,delta_pulse_1s_resistance,profile_holdout_fold,1,L0_persistence,P0_persistence,2206,510,12
