condition_mean_mae,condition_median_mae,feature_group,fold_count,mean_mae,mean_rmse,model_level,run_scope,selected_variants,split_name,target,worst_condition_mae
0.13870354499265405,0.09991894946826321,F8_timestamp_weighted_stress,1,0.10192565797047809,0.16956676173826277,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,capacity_Ah_k1,0.30133603772925754
0.05791584963201133,0.05058730232066072,F8_timestamp_weighted_stress,5,0.03756115399019805,0.07955185955902112,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,condition_fold,capacity_Ah_k1,0.2197426499897362
0.16543602565787638,0.1476311100046124,F8_timestamp_weighted_stress,1,0.14741036940748317,0.19190140440636613,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,capacity_Ah_k1,0.28257573496895766
0.0753284251204751,0.05755920226900309,F8_timestamp_weighted_stress,2,0.04627827306545956,0.10032280020942949,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,capacity_Ah_k1,0.2747573593560239
0.18804575875873075,0.1915764892410179,F8_timestamp_weighted_stress,3,0.16524609396432058,0.21068744879305504,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,capacity_Ah_k1,0.4728540834371051
0.0889670341720501,0.06903359718819091,F8_timestamp_weighted_stress,1,0.07307111962443168,0.10997560440034268,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,delta_capacity_Ah,0.19601578260627545
0.04483442851153217,0.03293657099513332,F8_timestamp_weighted_stress,5,0.028321999038811458,0.06527442104328247,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,condition_fold,delta_capacity_Ah,0.2122488309759151
0.10790674481945034,0.09545516413903724,F8_timestamp_weighted_stress,1,0.08933844095107685,0.12873012195538575,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,delta_capacity_Ah,0.2056612412072102
0.05388875139592948,0.05185574859364719,F8_timestamp_weighted_stress,2,0.03374567867152182,0.08381811202685074,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,delta_capacity_Ah,0.20783690630169097
0.13011048852062473,0.12043090425761527,F8_timestamp_weighted_stress,3,0.11665748162475298,0.13965208568653797,R1_condition_balanced_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,delta_capacity_Ah,0.250169605909367
0.14052127392444944,0.1103877831682475,F4_state_log_age_scalar,1,0.1055334525867982,0.1695786494465891,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,capacity_Ah_k1,0.31325542117081884
0.05828550237606911,0.04704409784076227,F4_state_log_age_scalar,5,0.03698729887116993,0.0793537824872245,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,condition_fold,capacity_Ah_k1,0.2289550789830444
0.1166797241013368,0.09673264927423778,F4_state_log_age_scalar,1,0.1013273576868644,0.14681666032318857,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,capacity_Ah_k1,0.21081977820261066
0.07328545593599409,0.062053147430105024,F4_state_log_age_scalar,2,0.04154814321742874,0.10027537020562127,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,capacity_Ah_k1,0.2882737645829668
0.09798857013646543,0.09116073249096128,F4_state_log_age_scalar,3,0.0747879100050471,0.10974888504892179,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,capacity_Ah_k1,0.2934147200363148
0.08133415980500933,0.07250775580591162,F4_state_log_age_scalar,1,0.0732609242734756,0.10995050723293186,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,delta_capacity_Ah,0.11930985182447891
0.04849617270896091,0.04004722311615112,F4_state_log_age_scalar,5,0.02978675929082918,0.06752841374339327,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,condition_fold,delta_capacity_Ah,0.19576872913804488
0.10805423260555207,0.10363158445749404,F4_state_log_age_scalar,1,0.10105686161052357,0.1306745825994963,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,delta_capacity_Ah,0.16243671349652972
0.055558381750135305,0.056286979470874764,F4_state_log_age_scalar,2,0.03315211264217744,0.08707129961843599,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,delta_capacity_Ah,0.17092744069037605
0.07889363790850344,0.07565608938040895,F4_state_log_age_scalar,3,0.06127268924997894,0.08841114043398664,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,delta_capacity_Ah,0.254578974207041
0.12214568620752553,0.08665143830433844,F8_timestamp_weighted_stress,1,0.09188830194341621,0.14412787675317545,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,capacity_Ah_k1,0.26476041418060686
0.05642897364888694,0.044669283603033474,F8_timestamp_weighted_stress,5,0.03604751734229682,0.0782022428067922,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,condition_fold,capacity_Ah_k1,0.21193216831312173
0.11851075021426842,0.10302631599965989,F8_timestamp_weighted_stress,1,0.10052910598678856,0.14226962153422187,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,capacity_Ah_k1,0.23269788922551882
0.07572789817653115,0.05651073754090664,F8_timestamp_weighted_stress,2,0.04444923774430716,0.10365147524700316,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,capacity_Ah_k1,0.309376771366129
0.1600973140025457,0.1484436025790413,F8_timestamp_weighted_stress,3,0.13465614307034598,0.17055618119026147,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,capacity_Ah_k1,0.3448928856867626
0.0754338426558447,0.07396306919985127,F8_timestamp_weighted_stress,1,0.06560281043608855,0.09973360193486064,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,delta_capacity_Ah,0.1222585729830569
0.044804177332522434,0.03413883758166562,F8_timestamp_weighted_stress,5,0.028058275787875554,0.06432709146180438,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,condition_fold,delta_capacity_Ah,0.2358343692329642
0.09453831358269758,0.0884360687651202,F8_timestamp_weighted_stress,1,0.07527570317671052,0.1153285516261158,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,delta_capacity_Ah,0.19985548507455883
0.05588163929726791,0.04758296302749691,F8_timestamp_weighted_stress,2,0.034031528084870075,0.08492965282486939,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,delta_capacity_Ah,0.1741204915691024
0.1525415622184436,0.14763268384854902,F8_timestamp_weighted_stress,3,0.13581026380987535,0.16221379292937688,R2_stressor_balanced_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,delta_capacity_Ah,0.2980550311794003
0.1440712525825559,0.11705623353811559,F4_state_log_age_scalar,1,0.10928933078772456,0.18600664584981272,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,capacity_Ah_k1,0.28799189200690795
0.06019074846750524,0.04550576986571937,F4_state_log_age_scalar,5,0.03411322816650695,0.07917917883566941,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,condition_fold,capacity_Ah_k1,0.3188588757422824
0.1088868270843385,0.0999041102347222,F4_state_log_age_scalar,1,0.09467063693067727,0.13448001852939,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,capacity_Ah_k1,0.19235586921498035
0.07773168662321661,0.0573341603277209,F4_state_log_age_scalar,2,0.041811674344893024,0.10207985191403007,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,capacity_Ah_k1,0.32690756193323695
0.09643887199268229,0.08714088456807056,F4_state_log_age_scalar,3,0.07254680049758021,0.103430287816407,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,capacity_Ah_k1,0.3394351695257867
0.12133780860123512,0.0933066895078617,F4_state_log_age_scalar,1,0.09594210378661004,0.15806984263915913,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,delta_capacity_Ah,0.24510964819216374
0.05092363953106267,0.04447335849793142,F4_state_log_age_scalar,5,0.03048051394070909,0.06941094401899686,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,condition_fold,delta_capacity_Ah,0.17153032378438204
0.13547560525548283,0.13126471533402254,F4_state_log_age_scalar,1,0.12870990833091542,0.16721063567067276,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,delta_capacity_Ah,0.20346325703534407
0.0602308524875213,0.05178854402702638,F4_state_log_age_scalar,2,0.03541667504909272,0.08838299452720315,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,delta_capacity_Ah,0.20100307980084406
0.08714244131518213,0.08468564656803153,F4_state_log_age_scalar,3,0.070557960252195,0.09496486001662112,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,delta_capacity_Ah,0.2563743411515248
0.14964246074884732,0.11391294704047566,F8_timestamp_weighted_stress,1,0.1093855828503317,0.18432075773784742,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,capacity_Ah_k1,0.3095376940189668
0.062111258295840674,0.05010137184192768,F8_timestamp_weighted_stress,5,0.037472648300104265,0.08011503531018163,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,condition_fold,capacity_Ah_k1,0.3087216752371214
0.1064224389280683,0.09736814889177656,F8_timestamp_weighted_stress,1,0.09390950071815898,0.13249964870495815,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,capacity_Ah_k1,0.18796865557658954
0.07312253051969833,0.05155450965879771,F8_timestamp_weighted_stress,2,0.03983145978603015,0.1004632713300159,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,capacity_Ah_k1,0.32873619741615373
0.1518023776353906,0.13492207316820834,F8_timestamp_weighted_stress,3,0.12589600660522351,0.160741999288908,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,capacity_Ah_k1,0.35215760960879
0.1087440046752225,0.07633429316496088,F8_timestamp_weighted_stress,1,0.08469186411144877,0.13450247577156044,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,c_rate_holdout_fold,delta_capacity_Ah,0.2059004991544347
0.05213067192784484,0.04550646590249222,F8_timestamp_weighted_stress,5,0.03343490552982091,0.0666534589431567,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,condition_fold,delta_capacity_Ah,0.2001126604604886
0.10743413876034201,0.10127324473266391,F8_timestamp_weighted_stress,1,0.0967796906105019,0.1263297027732672,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,profile_holdout_fold,delta_capacity_Ah,0.17308813540711115
0.06470172233935763,0.05016171359370447,F8_timestamp_weighted_stress,2,0.03608617359598891,0.08821470676394162,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,temperature_holdout_fold,delta_capacity_Ah,0.17971635767822014
0.161886675764349,0.14711534511334043,F8_timestamp_weighted_stress,3,0.14069506276245272,0.1638550916812059,R3_condition_bagged_hgb,sensitivity_excluding_monotonicity,,voltage_window_holdout_fold,delta_capacity_Ah,0.35154540415297253
0.1282272497937834,0.10835437412351062,F4_state_log_age_scalar,1,0.10315461725699565,0.17081940136737575,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R0_reference_hgb50,c_rate_holdout_fold,capacity_Ah_k1,0.2465398894915758
0.058051070161849704,0.049924440616350714,F4_state_log_age_scalar,5,0.036622095170607785,0.07910586115947532,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,"R0_reference_hgb50,R1_condition_balanced_hgb",condition_fold,capacity_Ah_k1,0.2195816924361929
0.16089929117596566,0.14674774681824343,F4_state_log_age_scalar,1,0.14063752359580928,0.21003115296863942,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R1_condition_balanced_hgb,profile_holdout_fold,capacity_Ah_k1,0.27493832983299765
0.07791434354365359,0.0705738285731223,F4_state_log_age_scalar,2,0.04561086135783771,0.10382552990631955,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R1_condition_balanced_hgb,temperature_holdout_fold,capacity_Ah_k1,0.31927208556483816
0.09625534915209148,0.08530083563047235,F4_state_log_age_scalar,3,0.07562750092535249,0.11438070876085082,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,"R0_reference_hgb50,R1_condition_balanced_hgb",voltage_window_holdout_fold,capacity_Ah_k1,0.3119713643187162
0.08780609001662414,0.07313848076884748,F4_state_log_age_scalar,1,0.07649809238575171,0.1176238696305346,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R1_condition_balanced_hgb,c_rate_holdout_fold,delta_capacity_Ah,0.1476056818376527
0.0482572555310382,0.04169280998821077,F4_state_log_age_scalar,5,0.029203049509157107,0.0673952183199242,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,"R0_reference_hgb50,R1_condition_balanced_hgb,R2_stressor_balanced_hgb",condition_fold,delta_capacity_Ah,0.19576872913804488
0.12176876097153395,0.12811921871609505,F4_state_log_age_scalar,1,0.10775848541547088,0.15216793642173118,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R1_condition_balanced_hgb,profile_holdout_fold,delta_capacity_Ah,0.19065154344567015
0.055558381750135305,0.056286979470874764,F4_state_log_age_scalar,2,0.03315211264217744,0.08707129961843599,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R2_stressor_balanced_hgb,temperature_holdout_fold,delta_capacity_Ah,0.17092744069037605
0.08843387094009213,0.08982725357116349,F4_state_log_age_scalar,3,0.07348407589425668,0.10408714540659791,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,"R0_reference_hgb50,R1_condition_balanced_hgb",voltage_window_holdout_fold,delta_capacity_Ah,0.2520737403140132
0.13699148163164376,0.12329576955529478,F8_timestamp_weighted_stress,1,0.1011386844723339,0.1724440568320717,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R0_reference_hgb50,c_rate_holdout_fold,capacity_Ah_k1,0.2819042268405276
0.05345028627099736,0.040072637577385085,F8_timestamp_weighted_stress,5,0.03210537271483702,0.0735422791612097,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,"R0_reference_hgb50,R1_condition_balanced_hgb",condition_fold,capacity_Ah_k1,0.24717451616220737
0.11851075021426842,0.10302631599965989,F8_timestamp_weighted_stress,1,0.10052910598678856,0.14226962153422187,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R0_reference_hgb50,profile_holdout_fold,capacity_Ah_k1,0.23269788922551882
0.07461061372721528,0.057723410416214566,F8_timestamp_weighted_stress,2,0.04508089477614581,0.10312843955354395,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,"R0_reference_hgb50,R1_condition_balanced_hgb",temperature_holdout_fold,capacity_Ah_k1,0.2948941754052082
0.15543462074120612,0.1432944551114513,F8_timestamp_weighted_stress,3,0.13376372616905038,0.16958353594711695,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,"R0_reference_hgb50,R1_condition_balanced_hgb",voltage_window_holdout_fold,capacity_Ah_k1,0.350532023217666
0.1089032652103799,0.08084148517556713,F8_timestamp_weighted_stress,1,0.08435076088163217,0.12895340194066,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R0_reference_hgb50,c_rate_holdout_fold,delta_capacity_Ah,0.20816885544458505
0.04521139703719611,0.035251859655864234,F8_timestamp_weighted_stress,5,0.027621759347152653,0.0636764192353492,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,"R0_reference_hgb50,R1_condition_balanced_hgb,R2_stressor_balanced_hgb",condition_fold,delta_capacity_Ah,0.23083744051912822
0.09453831358269758,0.0884360687651202,F8_timestamp_weighted_stress,1,0.07527570317671052,0.1153285516261158,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R0_reference_hgb50,profile_holdout_fold,delta_capacity_Ah,0.19985548507455883
0.05388875139592948,0.05185574859364719,F8_timestamp_weighted_stress,2,0.03374567867152182,0.08381811202685074,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,R1_condition_balanced_hgb,temperature_holdout_fold,delta_capacity_Ah,0.20783690630169097
0.1355566628629461,0.131966168265273,F8_timestamp_weighted_stress,3,0.12373480383524081,0.1481324176392361,R4_worst_fold_selected_hgb,sensitivity_excluding_monotonicity,"R0_reference_hgb50,R1_condition_balanced_hgb",voltage_window_holdout_fold,delta_capacity_Ah,0.24379865174101106
